id,Spell Link,Spell name,Spell School,Verbal Component,Somatic Component,Material Component,Arcane Focus Component,Divine Focus Component,XP Component,Rulebook name,Edition
147,/spells/champions-of-valor--28/animate-with-the-spirit--305/,Animate With the Spirit,Conjuration,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,Champions of Valor,Forgotten Realms (3.5)
148,/spells/complete-arcane--55/animate-wood--535/,Animate Wood,Transmutation,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Complete Arcane,Supplementals (3.5)
149,/spells/oriental-adventures--96/animate-wood--2101/,Animate Wood,Transmutation,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Oriental Adventures,Oriental Adventures (3.0)
150,/spells/spell-compendium--86/animate-wood--3835/,Animate Wood,Transmutation,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Spell Compendium,Supplementals (3.5)
151,/spells/ghostwalk--94/anti-ectoplasm-shell--1328/,Anti-ectoplasm Shell,Abjuration,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Ghostwalk,Supplementals (3.0)
152,/spells/complete-arcane--55/anticipate-teleportation--435/,Anticipate Teleportation,Abjuration,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Complete Arcane,Supplementals (3.5)
153,/spells/spell-compendium--86/anticipate-teleportation--3963/,Anticipate Teleportation,Abjuration,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Spell Compendium,Supplementals (3.5)
154,/spells/complete-arcane--55/anticipate-teleportation-greater--436/,Anticipate Teleportation Greater,Abjuration,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Complete Arcane,Supplementals (3.5)
155,/spells/spell-compendium--86/anticipate-teleportation-greater--3928/,Anticipate Teleportation Greater,Abjuration,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Spell Compendium,Supplementals (3.5)
156,/spells/frostburn--68/anticold-sphere--1227/,Anticold Sphere,Abjuration,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Frostburn,Supplementals (3.5)
157,/spells/spell-compendium--86/anticold-sphere--3837/,Anticold Sphere,Abjuration,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Spell Compendium,Supplementals (3.5)
158,/spells/draconomicon--92/antidragon-aura--993/,Antidragon Aura,Abjuration,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,Draconomicon,Supplementals (3.5)
159,/spells/spell-compendium--86/antidragon-aura--3838/,Antidragon Aura,Abjuration,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,Spell Compendium,Supplementals (3.5)
160,/spells/dragons-of-faerun--26/antidragon-aura-greater--1095/,Antidragon Aura Greater,Abjuration,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Dragons of Faerun,Forgotten Realms (3.5)
161,/spells/sandstorm--85/antifire-sphere--3119/,Antifire Sphere,Abjuration,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Sandstorm,Supplementals (3.5)
162,/spells/players-handbook-v35--6/antilife-shell--2300/,Antilife Shell,Abjuration,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,Player's Handbook v.3.5,Core (3.5)
163,/spells/magic-of-faerun--20/antimagic-aura--1571/,Antimagic Aura,Abjuration,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Magic of Faerun,Forgotten Realms (3.0)
164,/spells/players-handbook-v35--6/antimagic-field--2301/,Antimagic Field,Abjuration,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,Player's Handbook v.3.5,Core (3.5)
165,/spells/draconomicon--92/antimagic-ray--994/,Antimagic Ray,Abjuration,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Draconomicon,Supplementals (3.5)
166,/spells/spell-compendium--86/antimagic-ray--3839/,Antimagic Ray,Abjuration,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Spell Compendium,Supplementals (3.5)
167,/spells/players-handbook-v35--6/antipathy--2526/,Antipathy,Enchantment,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,Player's Handbook v.3.5,Core (3.5)
168,/spells/players-handbook-v35--6/antiplant-shell--2302/,Antiplant Shell,Abjuration,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,Player's Handbook v.3.5,Core (3.5)
169,/spells/forgotten-realms-campaign-setting--19/anyspell--1217/,Anyspell,Transmutation,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,Forgotten Realms Campaign Setting,Forgotten Realms (3.0)
170,/spells/spell-compendium--86/anyspell--3840/,Anyspell,Transmutation,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Spell Compendium,Supplementals (3.5)
171,/spells/forgotten-realms-campaign-setting--19/greater-anyspell--1220/,Anyspell Greater,Transmutation,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,Forgotten Realms Campaign Setting,Forgotten Realms (3.0)
172,/spells/spell-compendium--86/anyspell-greater--3841/,Anyspell Greater,Transmutation,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Spell Compendium,Supplementals (3.5)
173,/spells/book-of-vile-darkness--37/apocalypse-from-the-sky--131/,Apocalypse from the Sky,Conjuration,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Book of Vile Darkness,Supplementals (3.0)
174,/spells/complete-arcane--55/apparition--512/,Apparition,Illusion,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Complete Arcane,Supplementals (3.5)
175,/spells/oriental-adventures--96/apparition--2084/,Apparition,Illusion,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Oriental Adventures,Oriental Adventures (3.0)
176,/spells/spell-compendium--86/appraising-touch--3842/,Appraising Touch,Divination,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Spell Compendium,Supplementals (3.5)
177,/spells/complete-scoundrel--60/aquatic-escape--909/,Aquatic Escape,Transmutation,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Complete Scoundrel,Supplementals (3.5)
178,/spells/complete-mage--58/arboreal-transformation--867/,Arboreal Transformation,Transmutation,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Complete Mage,Supplementals (3.5)
179,/spells/complete-arcane--55/arc-of-lightning--450/,Arc of Lightning,Conjuration,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,Complete Arcane,Supplementals (3.5)
180,/spells/miniatures-handbook--75/arc-of-lightning--1947/,Arc of Lightning,Conjuration,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,Miniatures Handbook,Supplementals (3.5)
181,/spells/spell-compendium--86/arc-lightning--3843/,Arc of Lightning,Conjuration,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,Spell Compendium,Supplementals (3.5)
182,/spells/players-handbook-v35--6/arcane-eye--2475/,Arcane Eye,Divination,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Player's Handbook v.3.5,Core (3.5)
183,/spells/complete-mage--58/arcane-fusion--890/,Arcane Fusion,Universal,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Complete Mage,Supplementals (3.5)
184,/spells/complete-mage--58/arcane-fusion-greater--891/,Arcane Fusion Greater,Universal,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Complete Mage,Supplementals (3.5)
185,/spells/players-handbook-v35--6/arcane-lock--2303/,Arcane Lock,Abjuration,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Player's Handbook v.3.5,Core (3.5)
186,/spells/players-handbook-v35--6/arcane-mark--2898/,Arcane Mark,Universal,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Player's Handbook v.3.5,Core (3.5)
187,/spells/secrets-of-sarlona--14/arcane-maul--4793/,Arcane Maul,Evocation,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Secrets of Sarlona,Eberron (3.5)
188,/spells/sharn-city-of-towers--11/arcane-seal--4790/,Arcane Seal,Abjuration,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Sharn: City of Towers,Eberron (3.5)
189,/spells/shining-south--25/arcane-sensitivity--3271/,Arcane Sensitivity,Divination,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Shining South,Forgotten Realms (3.5)
190,/spells/players-handbook-v35--6/arcane-sight--2476/,Arcane Sight,Divination,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Player's Handbook v.3.5,Core (3.5)
191,/spells/tome-and-blood-a-guidebook-to-wizards-and-sorcerers--51/arcane-sight--3389/,Arcane Sight,Divination,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Tome and Blood: A Guidebook to Wizards and Sorcerers,Supplementals (3.0)
192,/spells/players-handbook-v35--6/arcane-sight-greater--2477/,Arcane Sight Greater,Divination,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Player's Handbook v.3.5,Core (3.5)
193,/spells/dragon-magic--62/arcane-spellsurge--1093/,Arcane Spellsurge,Universal,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Dragon Magic,Supplementals (3.5)
194,/spells/complete-mage--58/arcane-turmoil--761/,Arcane Turmoil,Abjuration,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Complete Mage,Supplementals (3.5)
195,/spells/frostburn--68/arctic-haze--1235/,Arctic Haze,Conjuration,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Frostburn,Supplementals (3.5)
196,/spells/book-of-exalted-deeds--52/armageddon--20/,Armageddon,Conjuration,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Book of Exalted Deeds,Supplementals (3.5)
197,/spells/complete-scoundrel--60/armor-lock--910/,Armor Lock,Transmutation,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Complete Scoundrel,Supplementals (3.5)
198,/spells/deities-and-demigods--39/armor-of-darkness--980/,Armor of Darkness,Abjuration,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,Deities and Demigods,Supplementals (3.0)
199,/spells/forgotten-realms-campaign-setting--19/armor-of-darkness--1189/,Armor of Darkness,Abjuration,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,Forgotten Realms Campaign Setting,Forgotten Realms (3.0)
200,/spells/spell-compendium--86/armor-darkness--3844/,Armor of Darkness,Abjuration,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,Spell Compendium,Supplementals (3.5)
201,/spells/drow-of-the-underdark--93/armored-vermin--1124/,Armored Vermin,Transmutation,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,Drow of the Underdark,Supplementals (3.5)
202,/spells/lords-of-madness--72/arms-of-plenty--1542/,Arms of Plenty,Transmutation,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Lords of Madness,Supplementals (3.5)
203,/spells/complete-adventurer--54/arrow-mind--367/,Arrow Mind,Divination,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Complete Adventurer,Supplementals (3.5)
204,/spells/spell-compendium--86/arrow-mind--3845/,Arrow Mind,Divination,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Spell Compendium,Supplementals (3.5)
205,/spells/complete-arcane--55/arrow-of-bone--519/,Arrow of Bone,Necromancy,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Complete Arcane,Supplementals (3.5)
206,/spells/spell-compendium--86/arrow-bone--3846/,Arrow of Bone,Necromancy,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Spell Compendium,Supplementals (3.5)
207,/spells/complete-adventurer--54/arrow-storm--412/,Arrow Storm,Transmutation,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Complete Adventurer,Supplementals (3.5)
208,/spells/spell-compendium--86/arrow-storm--3847/,Arrow Storm,Transmutation,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Spell Compendium,Supplementals (3.5)
209,/spells/champions-of-ruin--27/arrowsplit--266/,Arrowsplit,Conjuration,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Champions of Ruin,Forgotten Realms (3.5)
210,/spells/players-handbook-ii--80/as-the-frost--2999/,As the Frost,Transmutation,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Player's Handbook II,Supplementals (3.5)
211,/spells/sandstorm--85/ashen-union--3161/,Ashen Union,Necromancy,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Sandstorm,Supplementals (3.5)
212,/spells/sandstorm--85/ashstar--3129/,Ashstar,Conjuration,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Sandstorm,Supplementals (3.5)
213,/spells/dragon-magic--62/aspect-of-the-chromatic-dragon--1074/,Aspect of the Chromatic Dragon,Transmutation,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Dragon Magic,Supplementals (3.5)
214,/spells/book-of-exalted-deeds--52/aspect-of-the-deity--96/,Aspect of the Deity,Transmutation,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Book of Exalted Deeds,Supplementals (3.5)
215,/spells/defenders-of-the-faith-a-guidebook-to-clerics-and-paladins--38/aspect-of-the-deity--968/,Aspect of the Deity,Transmutation,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Defenders of the Faith: A Guidebook to Clerics and Paladins,Supplementals (3.0)
216,/spells/book-of-exalted-deeds--52/aspect-of-the-deity-greater--97/,Aspect of the Deity Greater,Transmutation,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Book of Exalted Deeds,Supplementals (3.5)
217,/spells/defenders-of-the-faith-a-guidebook-to-clerics-and-paladins--38/greater-aspect-of-the-deity--975/,Aspect of the Deity Greater,Transmutation,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Defenders of the Faith: A Guidebook to Clerics and Paladins,Supplementals (3.0)
218,/spells/book-of-exalted-deeds--52/aspect-of-the-deity-lesser--98/,Aspect of the Deity Lesser,Transmutation,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,Book of Exalted Deeds,Supplementals (3.5)
219,/spells/defenders-of-the-faith-a-guidebook-to-clerics-and-paladins--38/lesser-aspect-of-the-deity--976/,Aspect of the Deity Lesser,Transmutation,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,Defenders of the Faith: A Guidebook to Clerics and Paladins,Supplementals (3.0)
220,/spells/spell-compendium--86/aspect-earth-hunter--3848/,Aspect of the Earth Hunter,Transmutation,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,Spell Compendium,Supplementals (3.5)
221,/spells/complete-mage--58/aspect-of-the-icy-hunter--868/,Aspect of the Icy Hunter,Transmutation,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Complete Mage,Supplementals (3.5)
222,/spells/dragon-magic--62/aspect-of-the-platinum-dragon--1075/,Aspect of the Platinum Dragon,Transmutation,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Dragon Magic,Supplementals (3.5)
223,/spells/races-of-eberron--10/aspect-of-the-werebeast--4804/,Aspect of the Werebeast,Transmutation,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Races of Eberron,Eberron (3.5)
224,/spells/spell-compendium--86/aspect-wolf--3849/,Aspect of the Wolf,Transmutation,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,Spell Compendium,Supplementals (3.5)
225,/spells/complete-scoundrel--60/assassins-darkness--905/,Assassin's Darkness,Evocation,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Complete Scoundrel,Supplementals (3.5)
226,/spells/tome-of-battle-the-book-of-nine-swords--88/assassins-stance--3682/,Assassin's Stance,Shadow Hand,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Tome of Battle: The Book of Nine Swords,Supplementals (3.5)
227,/spells/complete-arcane--55/assay-resistance--483/,Assay Resistance,Divination,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Complete Arcane,Supplementals (3.5)
228,/spells/spell-compendium--86/assay-spell-resistance--3850/,Assay Spell Resistance,Divination,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Spell Compendium,Supplementals (3.5)
229,/spells/planar-handbook--79/astral-hospice--2148/,Astral Hospice,Conjuration,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Planar Handbook,Supplementals (3.5)
230,/spells/spell-compendium--86/astral-hospice--3851/,Astral Hospice,Conjuration,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Spell Compendium,Supplementals (3.5)
231,/spells/players-handbook-v35--6/astral-projection--2712/,Astral Projection,Necromancy,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Player's Handbook v.3.5,Core (3.5)
232,/spells/players-handbook-v35--6/atonement--2304/,Atonement,Abjuration,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Player's Handbook v.3.5,Core (3.5)
233,/spells/complete-mage--58/attentive-alarm--762/,Attentive Alarm,Abjuration,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Complete Mage,Supplementals (3.5)
234,/spells/oriental-adventures--96/attraction--2102/,Attraction,Transmutation,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Oriental Adventures,Oriental Adventures (3.0)
235,/spells/manual-of-the-planes--43/attune-form--1865/,Attune Form,Transmutation,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,Manual of the Planes,Supplementals (3.0)
236,/spells/planar-handbook--79/attune-form--2194/,Attune Form,Transmutation,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,Planar Handbook,Supplementals (3.5)
237,/spells/spell-compendium--86/attune-form--3852/,Attune Form,Transmutation,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,Spell Compendium,Supplementals (3.5)
238,/spells/complete-warrior--61/augment-familiar--927/,Augment Familiar,Transmutation,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Complete Warrior,Supplementals (3.5)
239,/spells/spell-compendium--86/augment-familiar--3853/,Augment Familiar,Transmutation,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Spell Compendium,Supplementals (3.5)
240,/spells/stronghold-builders-guidebook--49/augment-object--3375/,Augment Object,Transmutation,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Stronghold Builder's Guidebook,Supplementals (3.0)
241,/spells/tome-of-magic--89/augment-truefriend--3450/,Augment Truefriend,Transmutation,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Tome of Magic,Supplementals (3.5)
242,/spells/players-handbook-v35--6/augury--2478/,Augury,Divination,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Player's Handbook v.3.5,Core (3.5)
243,/spells/magic-of-faerun--20/aura-against-flame--1572/,Aura Against Flame,Abjuration, TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Magic of Faerun,Forgotten Realms (3.0)
244,/spells/spell-compendium--86/aura-against-flame--3854/,Aura Against Flame,Abjuration,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Spell Compendium,Supplementals (3.5)
245,/spells/tome-of-battle-the-book-of-nine-swords--88/aura-chaos--3593/,Aura of Chaos,Devoted Spirit,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Tome of Battle: The Book of Nine Swords,Supplementals (3.5)
246,/spells/frostburn--68/aura-of-cold-greater--1297/,Aura of Cold Greater,Transmutation,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Frostburn,Supplementals (3.5)
247,/spells/frostburn--68/aura-of-cold-lesser--1298/,Aura of Cold Lesser,Transmutation,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,Frostburn,Supplementals (3.5)
248,/spells/draconomicon--92/aura-of-evasion--995/,Aura of Evasion,Abjuration,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,Draconomicon,Supplementals (3.5)
249,/spells/spell-compendium--86/aura-evasion--3855/,Aura of Evasion,Abjuration,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,Spell Compendium,Supplementals (3.5)
250,/spells/magic-of-faerun--20/aura-of-glory--1731/,Aura of Glory,Transmutation,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Magic of Faerun,Forgotten Realms (3.0)
251,/spells/spell-compendium--86/aura-glory--3856/,Aura of Glory,Transmutation,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Spell Compendium,Supplementals (3.5)
252,/spells/tome-of-battle-the-book-of-nine-swords--88/aura-perfect-order--3594/,Aura of Perfect Order,Devoted Spirit,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Tome of Battle: The Book of Nine Swords,Supplementals (3.5)
253,/spells/draconomicon--92/aura-of-terror--1019/,Aura of Terror,Necromancy,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Draconomicon,Supplementals (3.5)
254,/spells/spell-compendium--86/aura-terror--3857/,Aura of Terror,Necromancy,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Spell Compendium,Supplementals (3.5)
255,/spells/lost-empires-of-faerun--30/aura-of-the-sun--1548/,Aura of the Sun,Abjuration,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,Lost Empires of Faerun,Forgotten Realms (3.5)
256,/spells/tome-of-battle-the-book-of-nine-swords--88/aura-triumph--3595/,Aura of Triumph,Devoted Spirit,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Tome of Battle: The Book of Nine Swords,Supplementals (3.5)
257,/spells/tome-of-battle-the-book-of-nine-swords--88/aura-tyranny--3596/,Aura of Tyranny,Devoted Spirit,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Tome of Battle: The Book of Nine Swords,Supplementals (3.5)
258,/spells/magic-of-faerun--20/aura-of-vitality--1732/,Aura of Vitality,Transmutation,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Magic of Faerun,Forgotten Realms (3.0)
259,/spells/spell-compendium--86/aura-vitality--3858/,Aura of Vitality,Transmutation,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Spell Compendium,Supplementals (3.5)
260,/spells/unearthed-arcana--90/auspicious-odds--3523/,Auspicious Odds,Evocation,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,Unearthed Arcana,Supplementals (3.5)
261,/spells/unearthed-arcana--90/auspicious-odds-mass--3524/,Auspicious Odds Mass,Evocation,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Unearthed Arcana,Supplementals (3.5)
262,/spells/tome-of-battle-the-book-of-nine-swords--88/avalanche-blades--3620/,Avalanche of Blades,Diamond Mind,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Tome of Battle: The Book of Nine Swords,Supplementals (3.5)
263,/spells/libris-mortis-the-book-of-the-dead--71/avascular-mass--1466/,Avascular Mass,Necromancy,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Libris Mortis: The Book of the Dead,Supplementals (3.5)
264,/spells/spell-compendium--86/avascular-mass--3859/,Avascular Mass,Necromancy,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Spell Compendium,Supplementals (3.5)
265,/spells/libris-mortis-the-book-of-the-dead--71/avasculate--1467/,Avasculate,Necromancy,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Libris Mortis: The Book of the Dead,Supplementals (3.5)
266,/spells/spell-compendium--86/avasculate--3860/,Avasculate,Necromancy,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Spell Compendium,Supplementals (3.5)
267,/spells/manual-of-the-planes--43/avoid-planar-effects--1846/,Avoid Planar Effects,Abjuration,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Manual of the Planes,Supplementals (3.0)
268,/spells/planar-handbook--79/avoid-planar-effects--2135/,Avoid Planar Effects,Abjuration,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Planar Handbook,Supplementals (3.5)
269,/spells/spell-compendium--86/avoid-planar-effects--3864/,Avoid Planar Effects,Abjuration,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Spell Compendium,Supplementals (3.5)
270,/spells/players-handbook-v35--6/awaken--2780/,Awaken,Transmutation,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Player's Handbook v.3.5,Core (3.5)
271,/spells/savage-species--47/awaken-construct--3217/,Awaken Construct,Transmutation,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,Savage Species,Supplementals (3.0)
272,/spells/spell-compendium--86/awaken-construct--3866/,Awaken Construct,Transmutation,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,Spell Compendium,Supplementals (3.5)
273,/spells/sandstorm--85/awaken-sand--3170/,Awaken Sand,Transmutation,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Sandstorm,Supplementals (3.5)
274,/spells/spell-compendium--86/awaken-sin--3867/,Awaken Sin,Enchantment,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,Spell Compendium,Supplementals (3.5)
275,/spells/libris-mortis-the-book-of-the-dead--71/awaken-undead--1468/,Awaken Undead,Necromancy,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,Libris Mortis: The Book of the Dead,Supplementals (3.5)
276,/spells/savage-species--47/awaken-undead--3212/,Awaken Undead,Necromancy,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,Savage Species,Supplementals (3.0)
277,/spells/spell-compendium--86/awaken-undead--3868/,Awaken Undead,Necromancy,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,Spell Compendium,Supplementals (3.5)
278,/spells/complete-divine--56/awaken-mass--727/,Awaken Mass,Transmutation,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,Complete Divine,Supplementals (3.5)
279,/spells/masters-of-the-wild-a-guidebook-to-barbarians-druids-and-rangers--44/mass-awaken--1932/,Awaken Mass,Transmutation,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,Masters of the Wild: A Guidebook to Barbarians Druids and Rangers,Supplementals (3.0)
