name,spanishName,id,type
Poison Immunity,,2483,feats
Poison Immunity,,2484,feats
Poison Immunity,,2485,feats
Poison Master ,,2486,feats
Poison Resistance,,2487,feats
Poison Resistance,,2488,feats
Poison Spell,,2489,feats
Poison Talons ,,2490,feats
Polar Chill,,2491,feats
Pole Balance,,2492,feats
Pole Fighter,,2493,feats
Pole Master,,2494,feats
Polite,,2495,feats
Poltergeist Hand,,2496,feats
Poltergeist Rage,,2497,feats
Polyglot,,2498,feats
Polyglot,,2499,feats
Poor Reflexes,,2500,feats
Portal Master,,2501,feats
Portal Sensitive,,2502,feats
Positive Energy Aura,,2503,feats
Positive Energy Aura,,2504,feats
Positive Energy Resistance,,2505,feats
Postpone Enervation,,2506,feats
Power Attack,,2507,feats
Power Attack--Iajutsu,,2508,feats
Power Attack--Shadowlands,,2509,feats
Power Climb,,2510,feats
Power Critical,,2511,feats
Power Critical,,2512,feats
Power Critical,,2513,feats
Power Dive,,2514,feats
Power Dive,,2515,feats
Power in the Blood,,2516,feats
Power Knowledge,,2517,feats
Power Lunge,,2518,feats
Power Lunge,,2519,feats
Power Lunge,,2520,feats
Power Penetration,,2521,feats
Power Penetration,,2522,feats
Power Specialization,,2523,feats
Power Throw,,2524,feats
Power Touch,,2525,feats
Powerful Bite,,2526,feats
Powerful Charge,,2527,feats
Powerful Charge,,2528,feats
Powerful Charge,,2529,feats
Powerful Charge,,2530,feats
Powerful Charge,,2531,feats
Powerful Voice,,2532,feats
Powerful Wild shape,,2533,feats
Practical Metamagic,,2534,feats
Practiced Binder,,2535,feats
Practiced Cohort,,2536,feats
Practiced Manifester,,2537,feats
Practiced Spellcaster,,2538,feats
Practiced Spellcaster,,2539,feats
Precise Shot,,2540,feats
Precise Strike,,2541,feats
Precise Swing,,2542,feats
Precocious Apprentice,,2543,feats
Precognitive Visions ,,2544,feats
Prehensile Tail,,2545,feats
Prehensile Tail,,2546,feats
Priest of the Waste,,2547,feats
Primary Contact,,2548,feats
Primeval Wild Shape,,2549,feats
Primitive Caster,,2550,feats
Primitive Caster,,2551,feats
Primordial Scion ,,2552,feats
Privileged Energy,,2553,feats
Profane Agony,,2554,feats
Profane Aura,,2555,feats
Profane Boost,,2556,feats
Profane Lifeleech,,2557,feats
Profane Outburst,,2558,feats
Profane Vigor,,2559,feats
Prone Attack,,2560,feats
Prone Attack,,2561,feats
Prone Attack,,2562,feats
Prophecy&#39;s Artifex,,2563,feats
Prophecy&#39;s Explorer,,2564,feats
Prophecy&#39;s Hero,,2565,feats
Prophecy&#39;s Mind,,2566,feats
Prophecy&#39;s Shaper,,2567,feats
Prophecy&#39;s Shepherd,,2568,feats
Prophecy&#39;s Slayer,,2569,feats
Prophet of the Divine,,2570,feats
Proportionate Wild Shape,,2571,feats
Protected Destiny,,2572,feats
Protection Devotion,,2573,feats
Protective Mark,,2574,feats
Protective Ward,,2575,feats
Proteus,,2576,feats
Psicrystal Affinity,,2577,feats
Psicrystal Containment,,2578,feats
Psicrystal Power,,2579,feats
Psiforged Body,,2580,feats
Psionic Affinity,,2581,feats
Psionic Body,,2582,feats
Psionic Body,,2583,feats
Psionic Charge,,2584,feats
Psionic Charge,,2585,feats
Psionic Dodge,,2586,feats
Psionic Dodge,,2587,feats
Psionic Endowment,,2588,feats
Psionic Fist,,2589,feats
Psionic Fist,,2590,feats
Psionic Hole,,2591,feats
Psionic Luck,,2592,feats
Psionic Mastery,,2593,feats
Psionic Meditation,,2594,feats
Psionic Metabolism,,2595,feats
Psionic Shot,,2596,feats
Psionic Shot,,2597,feats
Psionic Talent,,2598,feats
Psionic Weapon,,2599,feats
Psionic Weapon,,2600,feats
Psithief ,,2601,feats
Psycarnum Blade,,2602,feats
Psycarnum Crystal,,2603,feats
Psycarnum Infusion,,2604,feats
Psychic Bastion,,2605,feats
Psychic Luck,,2606,feats
Psychic Refusal,,2607,feats
Psychic Renewal ,,2608,feats
Psychic Rush,,2609,feats
Psychic Warfare,,2610,feats
Psychoanalyst,,2611,feats
Psymbiot,,2612,feats
Puff Torso,,2613,feats
Pulverize Foe,,2614,feats
Puppet Master,,2615,feats
Pure Soul,,2616,feats
Purify Spell,,2617,feats
Purify Spell Trigger,,2618,feats
Purify Spell-like Ability,,2619,feats
Pursue,,2620,feats
Pushback,,2621,feats
Pyro,,2622,feats
Quell the Profane,,2623,feats
Quick,,2624,feats
Quick Change,,2625,feats
Quick Change,,2626,feats
Quick Draw,,2627,feats
Quick Escape,,2628,feats
Quick Reconnoiter,,2629,feats
Quick Reconnoiter,,2630,feats
Quick Recovery,,2631,feats
Quick Staff,,2632,feats
Quick Swimmer,,2633,feats
Quicken Breath,,2634,feats
Quicken Dragonmark,,2635,feats
Quicken Dragonmark,,2636,feats
Quicken Legacy,,2637,feats
Quicken Manifestation,,2638,feats
Quicken Mystery,,2639,feats
Quicken power,,2640,feats
Quicken power,,2641,feats
Quicken Spell,,2642,feats
Quicken Spell-Like Ability,,2643,feats
Quicken Spell-Like Ability,,2644,feats
Quicken Spell-Like Ability,,2645,feats
Quicken Spell-Like Ability,,2646,feats
Quicken Spell-Like Ability,,2647,feats
Quicken Spell-Like Ability,,2648,feats
Quicken Spell-Like Ability,,2649,feats
Quicken Turning,,2650,feats
Quicken Turning,,2651,feats
Quicken Turning,,2652,feats
Quicken Turning,,2653,feats
Quicken Turning,,2654,feats
Quicken Utterance,,2655,feats
Quicker than the Eye,,2656,feats
Quickslime,,2657,feats
Quill of Sivis,,2658,feats
Quori Dread,,2659,feats
Racial Emulation,,2660,feats
Radiant Fire,,2661,feats
Radiant Flicker,,2662,feats
Ragewild Fighting,,2663,feats
Raging Luck,,2664,feats
Rampaging Bull Rush,,2665,feats
Ranged Disarm,,2666,feats
Ranged Inspiration,,2667,feats
Ranged Pin,,2668,feats
Ranged Recall,,2669,feats
Ranged Smite Evil,,2670,feats
Ranged Spell Specialization,,2671,feats
Ranged Sunder,,2672,feats
Ranged Weapon Mastery,,2673,feats
Rapid Assault,,2674,feats
Rapid Blitz,,2675,feats
Rapid Breath,,2676,feats
Rapid Infusion,,2677,feats
Rapid Inspiration,,2678,feats
Rapid Meldshaping,,2679,feats
Rapid metabolism,,2680,feats
Rapid metabolism,,2681,feats
Rapid Metamagic,,2682,feats
Rapid Pact Making,,2683,feats
Rapid Recovery,,2684,feats
Rapid Regeneration,,2685,feats
Rapid Reload,,2686,feats
Rapid Reload,,2687,feats
Rapid Reload,,2688,feats
Rapid Shot,,2689,feats
Rapid Spell,,2690,feats
Rapid Stunning,,2691,feats
Rapid Swimming,,2692,feats
Rapid Swimming,,2693,feats
Rapidstrike,,2694,feats
Raptor School,,2695,feats
Rashemi Elemental Summoning,,2696,feats
Rattlesnake Strike,,2697,feats
Razing Strike,,2698,feats
Razorclaw,,2699,feats
Razorclaw Elite,,2700,feats
Reach Bite,,2701,feats
Reach Mystery,,2702,feats
Reach Spell,,2703,feats
Reach Spell,,2704,feats
Reach Spell,,2705,feats
Reach Spell,,2706,feats
Reactive Countersong,,2707,feats
Reactive Counterspell,,2708,feats
Reactive Counterspell,,2709,feats
Reactive Resistance,,2710,feats
Reactive Shifting,,2711,feats
Ready Shot,,2712,feats
Reaping Spell,,2713,feats
Reaping Talons,,2714,feats
Rebind Chakra,,2715,feats
Recitation of Mindful State,,2716,feats
Recitation of the Fortified State,,2717,feats
Recitation of the Meditative State,,2718,feats
Recitation of the Sanguine State,,2719,feats
Recitation of Vital State,,2720,feats
Reckless,,2721,feats
Reckless Charge,,2722,feats
Reckless Offense,,2723,feats
Reckless Offensive,,2724,feats
Reckless Offensive,,2725,feats
Reckless Rage,,2726,feats
Reckless Wand Wielder,,2727,feats
Recognize Imposter,,2728,feats
Recover Breath,,2729,feats
Red Dragon Lineage ,,2730,feats
Reflect Arrows,,2731,feats
Reflexive Psychosis,,2732,feats
Reinforced Wings,,2733,feats
Relentless,,2734,feats
Relic Hunter,,2735,feats
Remain Conscious,,2736,feats
Remain Conscious,,2737,feats
Remain Conscious,,2738,feats
Rend,,2739,feats
Rend Ghost,,2740,feats
Rending Claws,,2741,feats
Rending Constriction,,2742,feats
Rending Constriction,,2743,feats
Renown,,2744,feats
Repeat Spell,,2745,feats
Repeat Spell,,2746,feats
Repeat Spell,,2747,feats
Repel Aberration,,2748,feats
Repel Outsiders,,2749,feats
Requiem,,2750,feats
Requiem,,2751,feats
Research,,2752,feats
Reserves of Strength,,2753,feats
Residual Magic,,2754,feats
Residual Rebound,,2755,feats
Resist Death,,2756,feats
Resist Disease,,2757,feats
Resist Disease,,2758,feats
Resist Dragonfear,,2759,feats
Resist Ghost,,2760,feats
Resist Poison,,2761,feats
Resist Poison,,2762,feats
Resist Poison,,2763,feats
Resist Poison,,2764,feats
Resist Taint,,2765,feats
Resistance to Energy: Acid,,2766,feats
Resistance to Energy: Cold,,2767,feats
Resistance to Energy: Electricity,,2768,feats
Resistance to Energy: Fire,,2769,feats
Resistance to Energy: Sonic,,2770,feats
Resounding Blow,,2771,feats
Resourceful Buyer,,2772,feats
Retributive Spell,,2773,feats
Retrieve Spell,,2774,feats
Return Shot,,2775,feats
Return Shot,,2776,feats
Reverberation,,2777,feats
Rhinoceros Tribe Charge,,2778,feats
Ride-By Attack,,2779,feats
Right of Counsel,,2780,feats
Righteous Strike,,2781,feats
Righteous Wrath,,2782,feats
Ring the Golden Bell,,2783,feats
Riposte,,2784,feats
Ritual Blessing,,2785,feats
Ritual Blood Bonds,,2786,feats
Ritual of Arcane Opposition,,2787,feats
Ritual of Blight&#39;s Embrace,,2788,feats
Ritual of the Timeless Soul,,2789,feats
Ritual of the Woodland Bond,,2790,feats
Robilar&#39;s Gambit,,2791,feats
Rock Gnome Trickster,,2792,feats
Rock Hurling,,2793,feats
Roll With It,,2794,feats
Roof-Jumper,,2795,feats
Roofwalker,,2796,feats
Roofwalker,,2797,feats
Roots of the Mountain,,2798,feats
Roundabout Kick,,2799,feats
Roundabout Kick,,2800,feats
Ruinous Rage,,2801,feats
Rulership,,2802,feats
Run,,2803,feats
Runesmith,,2804,feats
Sacred Boost,,2805,feats
Sacred Healing,,2806,feats
Sacred Healing,,2807,feats
Sacred Purification,,2808,feats
Sacred Radiance,,2809,feats
Sacred Resilience,,2810,feats
Sacred Spell,,2811,feats
Sacred Spell,,2812,feats
Sacred Spell,,2813,feats
Sacred Strike,,2814,feats
Sacred Tattoo,,2815,feats
Sacred Vengeance,,2816,feats
Sacred Vengeance,,2817,feats
Sacred Vitality,,2818,feats
Sacred Vow,,2819,feats
Sacrificial Mastery,,2820,feats
Saddleback,,2821,feats
Saddleback,,2822,feats
Saddleback,,2823,feats
Saddleback,,2824,feats
Saddleborn,,2825,feats
Sadistic Reward,,2826,feats
Sahuagin Flip,,2827,feats
Sailor&#39;s Balance,,2828,feats
Sanctify Ki Strike,,2829,feats
Sanctify Martial Strike,,2830,feats
Sanctify Natural Attack,,2831,feats
Sanctify Relic,,2832,feats
Sanctify Relic,,2833,feats
Sanctify Water,,2834,feats
Sanctify Weapon,,2835,feats
Sanctum Spell,,2836,feats
Sanctum Spell,,2837,feats
Sand Camouflage,,2838,feats
Sand Dancer,,2839,feats
Sand Snare,,2840,feats
Sand Spinner,,2841,feats
Sandskimmer,,2842,feats
Sapphire Fist,,2843,feats
Sapphire Smite,,2844,feats
Sapphire Sprint,,2845,feats
Savage Grapple,,2846,feats
Savvy Rogue ,,2847,feats
Scalding Faith of the Sun,,2848,feats
Scathing Wit,,2849,feats
Scavenging Gullet,,2850,feats
Scent,,2851,feats
Scent,,2852,feats
Scholar of Nature,,2853,feats
Scion of Sorrow,,2854,feats
Scorching Sirocco,,2855,feats
Scorpion&#39;s Grasp,,2856,feats
Scorpion&#39;s Instincts,,2857,feats
Scorpion&#39;s resolve,,2858,feats
Scorpion&#39;s Sense,,2859,feats
Scourge of the Seas,,2860,feats
Scramble,,2861,feats
Scribe Epic Scroll,,2862,feats
Scribe Martial Script ,,2863,feats
Scribe Scroll,,2864,feats
Scribe Tattoo,,2865,feats
Scribe Tattoo,,2866,feats
Sculpt Ghost Body,,2867,feats
Sculpt Spell,,2868,feats
Sculpt Spell,,2869,feats
Sea Legs,,2870,feats
Sea Legs,,2871,feats
Sea Legs,,2872,feats
Searing Spell,,2873,feats
Second Impression,,2874,feats
Second Slam,,2875,feats
Second Wind,,2876,feats
Seer,,2877,feats
Selective Spell,,2878,feats
Self-Concealment,,2879,feats
Self-Sufficient,,2880,feats
Sense Quintessence,,2881,feats
Sense Weakness,,2882,feats
Sentinel Stance,,2883,feats
Serenity,,2884,feats
Serpent Bloodline,,2885,feats
Serpent Fang,,2886,feats
Serpent Strike,,2887,feats
Serpent&#39;s Venom,,2888,feats
Servant of a Dragon Ascendant,,2889,feats
Servant of the Fallen,,2890,feats
Servant of the Heavens,,2891,feats
Shadow,,2892,feats
Shadow,,2893,feats
Shadow Blade,,2894,feats
Shadow Cast,,2895,feats
Shadow Familiar,,2896,feats
Shadow Heritage,,2897,feats
Shadow Marches Warmonger,,2898,feats
Shadow Reflection,,2899,feats
Shadow Shield,,2900,feats
Shadow Song,,2901,feats
Shadow Striker,,2902,feats
Shadow Trickster,,2903,feats
Shadow Veil,,2904,feats
Shadow Vision,,2905,feats
Shadow Weave Magic,,2906,feats
Shadow Weave Magic,,2907,feats
Shadowborn Warrior,,2908,feats
Shadowform Familiar,,2909,feats
Shadowstrike,,2910,feats
Shaky,,2911,feats
Shape Breath,,2912,feats
Shape Ectoplasm,,2913,feats
Shape Soulmeld,,2914,feats
Shaped Splash,,2915,feats
Shards of Granite,,2916,feats
Share Soulmeld,,2917,feats
Shared Fury,,2918,feats
Sharp-Shooting,,2919,feats
Sharp-Shooting,,2920,feats
Sharp-Shooting,,2921,feats
Shattering Strike,,2922,feats
Sherem-Lar Sorcery,,2923,feats
Sherezem-Lar Sorcery,,2924,feats
Shield Charge,,2925,feats
Shield Charge,,2926,feats
Shield Dwarf Warder,,2927,feats
Shield Expert,,2928,feats
Shield Maiden&#39;s Grace,,2929,feats
Shield of Blades,,2930,feats
Shield of Deneith,,2931,feats
Shield of Siberys,,2932,feats
Shield of Thought,,2933,feats
Shield Proficiency,,2934,feats
Shield Slam,,2935,feats
Shield Sling,,2936,feats
Shield Specialization,,2937,feats
Shield Wall,,2938,feats
Shield Ward,,2939,feats
Shielded Axe,,2940,feats
Shielded Casting,,2941,feats
Shielded Manifesting,,2942,feats
Shieldmate,,2943,feats
Shifter Acrobatics,,2944,feats
Shifter Agility,,2945,feats
Shifter Defense,,2946,feats
Shifter Defense,,2947,feats
Shifter Ferocity,,2948,feats
Shifter Ferocity,,2949,feats
Shifter Instincts,,2950,feats
Shifter Instincts,,2951,feats
Shifter Magnetism,,2952,feats
Shifter Multiattack,,2953,feats
Shifter Savagery,,2954,feats
Shifter Stamina,,2955,feats
Shifter Stealth,,2956,feats
Ship Savvy,,2957,feats
Ship&#39;s Mage,,2958,feats
Shi`Quos School,,2959,feats
Shock Trooper,,2960,feats
Shock Wave,,2961,feats
Shocking Fist,,2962,feats
Short Haft,,2963,feats
Shorten Grip,,2964,feats
Shot on the Run,,2965,feats
Shriveling Touch,,2966,feats
Shrouded Dance,,2967,feats
Sickening Grasp,,2968,feats
Sickening Strike,,2969,feats
Sidestep,,2970,feats
Sidestep Charge,,2971,feats
Signature Spell,,2972,feats
Signature Spell,,2973,feats
Silencing Strike,,2974,feats
Silent Spell,,2975,feats
Silver Blood,,2976,feats
Silver Dragon Lineage ,,2977,feats
Silver Fang,,2978,feats
Silver Palm,,2979,feats
Silver Palm,,2980,feats
Silver Smite,,2981,feats
Silver Tongue,,2982,feats
Silver Tracery,,2983,feats
Simple Weapon Proficiency,,2984,feats
Single Blade Style,,2985,feats
Skewer Foe,,2986,feats
Skill Focus,,2987,feats
Skill Knowledge,,2988,feats
Skilled Pact Making,,2989,feats
Skilled Telekinetic,,2990,feats
Skin of the Construct,,2991,feats
Skinny,,2992,feats
Skyrider,,2993,feats
Slashing Flurry,,2994,feats
Slave to Evil,,2995,feats
Slayer of Dragons ,,2996,feats
Slippery,,2997,feats
Slippery Skin,,2998,feats
Slipping Past,,2999,feats
Slow (flaw),,3000,feats
Slow (trait),,3002,feats
Sly Fortune ,,3003,feats
Smatterings,,3004,feats
Smite Fiery Foe,,3005,feats
Smiting Power,,3006,feats
Smiting Spell,,3007,feats
Smooth Talk,,3008,feats
Smooth Talk,,3009,feats
Smooth Talk,,3010,feats
Snake Blood,,3011,feats
Snake Blood,,3012,feats
Snap Kick,,3013,feats
Snatch,,3014,feats
Snatch,,3015,feats
Snatch,,3016,feats
Snatch,,3017,feats
Snatch and Swallow,,3018,feats
Snatch Arrows,,3019,feats
Snatch Arrows,,3020,feats
Snatch Trophy,,3021,feats
Snatch Weapon,,3022,feats
Sneak Attack of Opportunity,,3023,feats
Snow Tiger Berserker,,3024,feats
Snowcasting,,3025,feats
Snowflake Wardance,,3026,feats
Snowrunner,,3027,feats
Sociable Personality,,3028,feats
Social Recovery,,3029,feats
Solid Visage,,3030,feats
Somatic Weaponry,,3031,feats
Song of the Dead,,3032,feats
Song of the Heart,,3033,feats
Song of the White Raven,,3034,feats
Soothe the Beast,,3035,feats
Soul of Honor,,3036,feats
Soul of Loyalty,,3037,feats
Soul of Sincerity,,3038,feats
Soul of the North,,3039,feats
Soulblade Warrior,,3040,feats
Soulsight,,3041,feats
Soultouched Spellcasting,,3042,feats
Soultouched Spellshaping,,3043,feats
Sound of Silence ,,3044,feats
Southern Magician,,3045,feats
Speaking Wild Shape,,3046,feats
Spear of Doom,,3047,feats
Special Dispensation,,3048,feats
Specialized,,3049,feats
Spectacular Death Throes,,3050,feats
Spectral Skirmisher,,3051,feats
Spectral Strike,,3052,feats
Spectral Strike,,3053,feats
Speed of Thought,,3054,feats
Speed of Thought,,3055,feats
Speedy Ascent,,3056,feats
Spell Drain,,3057,feats
Spell Focus,,3058,feats
Spell Focus (Chaos),,3059,feats
Spell Focus (Evil),,3060,feats
Spell Focus (Good),,3061,feats
Spell Focus (Good),,3062,feats
Spell Focus (Law),,3063,feats
Spell Girding,,3064,feats
Spell Hand,,3065,feats
Spell Knowledge,,3066,feats
Spell Knowledge,,3067,feats
Spell Mastery,,3068,feats
Spell Opportunity,,3069,feats
Spell Penetration,,3070,feats
Spell Power,,3071,feats
Spell Rehearsal,,3072,feats
Spell Reprieve,,3073,feats
Spell Specialization: Energy Missile,,3074,feats
Spell Specialization: Ray,,3075,feats
Spell Stowaway,,3076,feats
Spell Thematics,,3077,feats
Spell Thematics,,3078,feats
Spell-Like Ability Focus,,3079,feats
Spell-Linked Familiar,,3080,feats
Spellcaster Support,,3081,feats
Spellcasting Harrier,,3082,feats
Spellcasting Harrier,,3083,feats
Spellcasting Prodigy,,3084,feats
Spellcasting Prodigy,,3085,feats
Spellcasting Prodigy,,3086,feats
Spellfire Wielder,,3087,feats
Spellgifted,,3088,feats
Spellrazor,,3089,feats
Spellwise,,3090,feats
Spider Bite,,3091,feats
Spider Companion,,3092,feats
Spiderfriend Magic,,3093,feats
Spiked Body,,3094,feats
Spinning Defense,,3095,feats
Spinning Halberd,,3096,feats
Spire Walking,,3097,feats
Spirit of the Stallion,,3098,feats
Spirit Sense,,3099,feats
Spirited Charge,,3100,feats
Spiritual Counter,,3101,feats
Spiritual Force,,3102,feats
Spiritual Force,,3103,feats
Spit Poison,,3104,feats
Spit Venom,,3105,feats
Split Breath,,3106,feats
Split Chakra,,3107,feats
Split Psionic Ray,,3108,feats
Split Ray,,3109,feats
Split Ray,,3110,feats
Spontaneous Casting,,3111,feats
Spontaneous Domain Access,,3112,feats
Spontaneous Domains,,3113,feats
Spontaneous Healer,,3114,feats
Spontaneous Spell,,3115,feats
Spontaneous Summoner,,3116,feats
Spontaneous Wounder,,3117,feats
Spot the Weak Point,,3118,feats
Spreading Breath,,3119,feats
Spring Attack,,3120,feats
Spurn Death&#39;s Touch,,3121,feats
Stable Footing,,3122,feats
Staggering Blow,,3123,feats
Staggering Critical,,3124,feats
Staggering Strike,,3125,feats
Staggering Strike,,3126,feats
Stalwart Defense,,3127,feats
Stalwart Planar Ally,,3128,feats
Stamp,,3129,feats
Stand Still,,3130,feats
Stand Still,,3131,feats
Starspawn,,3132,feats
Steadfast Determination,,3133,feats
Steady Concentration,,3134,feats
Steady Mountaineer,,3135,feats
Steal And Strike,,3136,feats
Stealthy,,3137,feats
Stealthy,,3138,feats
Steam Magic,,3139,feats
Stench of the Dead,,3140,feats
Stigmata,,3141,feats
Still Mystery,,3142,feats
Still Spell,,3143,feats
Stitched Flesh Familiar,,3144,feats
Stone Breaker,,3145,feats
Stone Colossus,,3146,feats
Stone Form,,3147,feats
Stone Power,,3148,feats
Stone Rage,,3149,feats
Stone Slide,,3150,feats
Stone Soul,,3151,feats
Stoneback,,3152,feats
Stoneblood,,3153,feats
Stoneshaper,,3154,feats
Stonewalker Fist,,3155,feats
Storm Bolt,,3156,feats
Storm Magic,,3157,feats
Storm Magic,,3158,feats
Storm of Throws,,3159,feats
Stormguard Warrior,,3160,feats
Stormheart,,3161,feats
Stormrider,,3162,feats
Storms Riposte,,3163,feats
Stout,,3164,feats
Strafing Breath,,3165,feats
Street Smart,,3166,feats
Street Smart,,3167,feats
Strength Devotion,,3168,feats
Strength of Conviction,,3169,feats
Strength of the Charger,,3170,feats
Strength of the Crab,,3171,feats
Strength of Two,,3172,feats
Strength of Two,,3173,feats
Strong Mind,,3174,feats
Strong Mind,,3175,feats
Strong Soul,,3176,feats
Strong Soul,,3177,feats
Strong Soul,,3178,feats
Strong Stomach,,3179,feats
Stunning Fist,,3180,feats
Stunning Master,,3181,feats
Stygian Archon,,3182,feats
Stygian Power,,3183,feats
Subdual Substitution,,3184,feats
Subdual Substitution,,3185,feats
Subduing Strike,,3186,feats
Subsonics,,3187,feats
Subsonics,,3188,feats
Subtle Sigil,,3189,feats
Sudden Ability Focus,,3190,feats
Sudden Draw,,3191,feats
Sudden Empower,,3192,feats
Sudden Empower,,3193,feats
Sudden Energy Affinity,,3194,feats
Sudden Enlarge,,3195,feats
Sudden Extend,,3196,feats
Sudden Extend,,3197,feats
Sudden Maximize,,3198,feats
Sudden Maximize,,3199,feats
Sudden Quicken,,3200,feats
Sudden Quicken,,3201,feats
Sudden Recovery,,3202,feats
Sudden Silent,,3203,feats
Sudden Silent,,3204,feats
Sudden Still,,3205,feats
Sudden Still,,3206,feats
Sudden Widen,,3207,feats
Sudden Widen,,3208,feats
Sudden Willow Strike,,3209,feats
Sugliin Mastery,,3210,feats
Summon Earth Elemental,,3211,feats
Summon Elemental,,3212,feats
Sun Devotion,,3213,feats
Sun School,,3214,feats
Sun Soul Monk,,3215,feats
Sunder,,3216,feats
Sunken Song,,3217,feats
Sunlight Eyes,,3218,feats
Superior Expertise,,3219,feats
Superior Expertise,,3220,feats
Superior Expertise,,3221,feats
Superior Initiative,,3222,feats
Superior Unarmed Strike,,3223,feats
Supernatural Blow,,3224,feats
Supernatural Crusader,,3225,feats
Supernatural Instincts,,3226,feats
Supernatural Opportunist,,3227,feats
Supernatural Transformation,,3228,feats
Suppress Weakness,,3229,feats
Sure Hand ,,3230,feats
Surefooted,,3231,feats
Surge of Malevolence,,3232,feats
Surprising Riposte,,3233,feats
Surrogate Spellcasting,,3234,feats
Survivor,,3235,feats
Survivor,,3236,feats
Survivor,,3237,feats
Survivor&#39;s Luck ,,3238,feats
Suspicious,,3239,feats
Svirfneblin Figment Master,,3240,feats
Swamp Stalker,,3241,feats
Swarm of Arrows,,3242,feats
Swarm&#39;s Embrace,,3243,feats
Swarmfighting,,3244,feats
Swarmfighting,,3245,feats
Sweet Talker,,3246,feats
Swift Ambusher ,,3247,feats
Swift and Silent,,3248,feats
Swift Call,,3249,feats
Swift Concentration,,3250,feats
Swift Hunter,,3251,feats
Swift Tumbler,,3252,feats
Swift Wild Shape,,3253,feats
Swiftness of Orien,,3254,feats
Swiftwing Elite,,3255,feats
Swim like a Fish,,3256,feats
Swim-By Attack,,3257,feats
Sword of the Arcane Order,,3258,feats
Symbiont Mastery,,3259,feats
Synad Multitask Enhanced,,3260,feats
Tactile Trapsmith,,3261,feats
Tail Constrict,,3262,feats
Tail Rattle,,3263,feats
Tail Sweep Knockdown,,3264,feats
Tainted Fury,,3265,feats
Talenta Dinosaur Bond,,3266,feats
Talenta Drifter,,3267,feats
Talenta Warrior,,3268,feats
Talented,,3269,feats
Talented,,3270,feats
Talented Crafter,,3271,feats
Talfirian Song,,3272,feats
Tall Mouther Hunter,,3273,feats
Tap Mantle,,3274,feats
Tashalatora,,3275,feats
Tattoo Focus,,3276,feats
Tattoo Focus,,3277,feats
Tattoo Focus,,3278,feats
Tattoo Magic,,3279,feats
Tattoo Magic,,3280,feats
Telepathic Affinity,,3281,feats
Telling Blow,,3282,feats
Temper Ectoplasm,,3283,feats
Tempest Breath,,3284,feats
Tempting Fate ,,3285,feats
Tenacious Magic,,3286,feats
Tenacious Magic,,3287,feats
Tenacious Magic,,3288,feats
Terrifying Rage,,3289,feats
Terrifying Rage,,3290,feats
Terrifying Strike,,3291,feats
The Gentle Way Mastery,,3292,feats
Theocrat,,3293,feats
Thick-Skinned,,3294,feats
Thicken Mucus,,3295,feats
Third Time&#39;s the Charm ,,3296,feats
Thrall Bred,,3297,feats
Thrall to Demon,,3298,feats
Thrall to Demon,,3299,feats
Thrall to Demon,,3300,feats
Thrall to Demon,,3301,feats
Three Mountains,,3302,feats
Thri-Kreen Carapace,,3303,feats
Thri-Kreen Claw,,3304,feats
Thri-Kreen Displacement,,3305,feats
Thri-Kreen Poison,,3306,feats
Throat Punch,,3307,feats
Throw Anything,,3308,feats
Throw Anything,,3309,feats
Thug,,3310,feats
Thug,,3311,feats
Thunder Twin,,3312,feats
Thunder Twin,,3313,feats
Thunderclap,,3314,feats
Thundering Rage,,3315,feats
Tiger Blooded,,3316,feats
Timely Misdirection,,3317,feats
Tireless,,3318,feats
Titan Fighting,,3319,feats
Tomb-Born Fortitude,,3320,feats
Tomb-Born Resilience,,3321,feats
Tomb-Born Vitality,,3322,feats
Tomb-Tainted Soul,,3323,feats
Toothed Blow,,3324,feats
Tormented Knight,,3325,feats
Tormtor School,,3326,feats
Torpoid,,3327,feats
Totem Companion,,3328,feats
Touch Attack Specialization,,3329,feats
Touch of Benevolence,,3330,feats
Touch of Captivation,,3331,feats
Touch of Deception,,3332,feats
Touch of Distraction,,3333,feats
Touch of Golden Ice,,3334,feats
Touch of Hate,,3335,feats
Touch of Healing,,3336,feats
Touch of Silver,,3337,feats
Touch of Summoning,,3338,feats
Touch of Taint,,3339,feats
Touch Spell Specialization,,3340,feats
Touchstone,,3341,feats
Toughening Transmutation,,3342,feats
Toughness,,3343,feats
Tower Shield Proficiency,,3344,feats
Toxic Mucus,,3345,feats
Track,,3346,feats
Trample,,3347,feats
Transdimensional Breath,,3348,feats
Transdimensional Power,,3349,feats
Transdimensional Spell,,3350,feats
Transdimensional Spell,,3351,feats
Transdimensional Spell,,3352,feats
Transfer Legacy,,3353,feats
Trap Engineer,,3354,feats
Trap Sense,,3355,feats
Trap Sensitivity,,3356,feats
Trap Warden,,3357,feats
Trapmaster,,3358,feats
Travel Devotion,,3359,feats
Treefriend,,3360,feats
Treetopper,,3361,feats
Treetopper,,3362,feats
Tremendous Charge,,3363,feats
Trickery Devotion,,3364,feats
Trigger Power,,3365,feats
Trivial Knowledge,,3366,feats
Trophy Collector,,3367,feats
True Believer,,3368,feats
True Believer,,3369,feats
Truebond,,3370,feats
Truedive Elite,,3371,feats
Truename Rebuttal,,3372,feats
Truename Research,,3373,feats
Truename Training,,3374,feats
Trustworthy,,3375,feats
Tumbling Crawl,,3376,feats
Tumbling Feint,,3377,feats
